# Supplemental public-domain glossary for the definitions asset.
#
# Format: one entry per line, "<word>\t<gloss>". Lines starting with # and blank
# lines are ignored. Consumed by tools/mergedefs via -glossary. Only a word that is
# itself missing from a word list is folded into the asset, and existing
# (Wiktionary / Webster / WordNet) definitions always win.
#
# These glosses were extracted from public-domain sources for words the primary
# layers do not define. Provenance per section below; details in
# defs/assets/definitions/SOURCES.md.
#
# --- jamieson-scots ---
# Jamieson, Etymological Dictionary of the Scottish Language (PD); Gutenberg #40521.
eccremocarpuses	a Chilean climber of the bignonia family grown for its ferny foliage and hanging orange-red tubular flowers
ech	(Shakespeare) to add to, to make go further; also ECHE, EECH, EIK, EKE, ICH
ecritoire	(French) a desk fitted out for writing
ecritoires	(French) a desk fitted out for writing
ecuelle	(French) a shallow soup bowl with a handle at each side
ecuelles	(French) a shallow soup bowl with a handle at each side
eech	to make larger by adding on; also EKE, ECH, ECHE, EIK, ICH
eeched	to make larger by adding on; also EKE, ECH, ECHE, EIK, ICH
eeches	to make larger by adding on; also EKE, ECH, ECHE, EIK, ICH
eeching	to make larger by adding on; also EKE, ECH, ECHE, EIK, ICH
effraide	(obsolete) in fear; also AFEARD, AFFEARD, AFRAID
egarement	(French) a state of being at a loss, mental confusion
egarements	(French) a state of being at a loss, mental confusion
egma	(Shakespeare) a riddle, a puzzling saying; also ENIGMA
egmas	(Shakespeare) a riddle, a puzzling saying; also ENIGMA
egurgitate	to throw up from the stomach, to cast out
egurgitated	to throw up from the stomach, to cast out
egurgitates	to throw up from the stomach, to cast out
egurgitating	to throw up from the stomach, to cast out
eide	(Greek) the whole cast of a culture's thought, its governing ideas and character
eildings	(Scots) firing, whatever is burnt for heat; also ELDIN, ELDING, YEALDON
eine	(obsolete) eyes; also EYEN, EYNE
electrofluor	a clear material that takes up electrical energy and gives it back as light
electrofluors	a clear material that takes up electrical energy and gives it back as light
eleutherococci	a thorny shrub of the ivy family, native to Siberia, whose root is prepared as a tonic said to build stamina and concentration
eleutherococcus	a thorny shrub of the ivy family, native to Siberia, whose root is prepared as a tonic said to build stamina and concentration
eleutherodactyl	said of a bird whose hind toe is not bound to the others
eleutherophobic	afflicted with a dread of being free
eliad	(Shakespeare) a sidelong look of love; also OEILLADE, EYELIAD, EYLIAD, ILLIAD
eliads	(Shakespeare) a sidelong look of love; also OEILLADE, EYELIAD, EYLIAD, ILLIAD
elvishnesses	the quality of an elf, mischievous and otherworldly; also ELFISHNESS
embarquement	(Shakespeare) the laying of an embargo on shipping
embarquements	(Shakespeare) the laying of an embargo on shipping
embaste	(Spenser) to bring low, to cheapen; also EMBASE, IMBASE
embayld	(obsolete) to ring about, to bind round as with a hoop
emboscata	(Italian) a party lying in wait, an ambush
emboscatas	(Italian) a party lying in wait, an ambush
embrasor	one who tries by corrupt means to sway a juror; also EMBRACEOR, EMBRACER
embrasors	one who tries by corrupt means to sway a juror; also EMBRACEOR, EMBRACER
embruements	the staining of something, especially with blood; also IMBRUEMENT
embusque	(French) one who dodges military service, a shirker
embusques	(French) one who dodges military service, a shirker
emicate	to give off flashes of light, to glitter
emicated	to give off flashes of light, to glitter
emicates	to give off flashes of light, to glitter
emicating	to give off flashes of light, to glitter
emlets	used in blood-drop emlets, a Chilean monkey-flower blotched with crimson
empare	(Spenser) to go from bad to worse; also EMPAIRE
empared	(Spenser) to go from bad to worse; also EMPAIRE
empares	(Spenser) to go from bad to worse; also EMPAIRE
emparing	(Spenser) to go from bad to worse; also EMPAIRE
emparlaunce	(Spenser) a talking together, a conference; also IMPARLANCE
emparlaunces	(Spenser) a talking together, a conference; also IMPARLANCE
empatron	(Shakespeare) to take under one's patronage
empatroned	(Shakespeare) to take under one's patronage
empatroning	(Shakespeare) to take under one's patronage
empatrons	(Shakespeare) to take under one's patronage
emperce	(Spenser) to run through, to pierce; also EMPIERCE
emperced	(Spenser) to run through, to pierce; also EMPIERCE
emperces	(Spenser) to run through, to pierce; also EMPIERCE
empercing	(Spenser) to run through, to pierce; also EMPIERCE
emperise	to lord it over others as an emperor would; also EMPERIZE
emperised	to lord it over others as an emperor would; also EMPERIZE
emperises	to lord it over others as an emperor would; also EMPERIZE
emperish	(Spenser) to damage, to make worse
emperishes	(Spenser) to damage, to make worse
emperishing	(Spenser) to damage, to make worse
emperising	to lord it over others as an emperor would; also EMPERIZE
emperize	to lord it over others as an emperor would; also EMPERISE
emperized	to lord it over others as an emperor would; also EMPERISE
emperizes	to lord it over others as an emperor would; also EMPERISE
emperizing	to lord it over others as an emperor would; also EMPERISE
empiricutic	(obsolete) resting on experience rather than theory
emplonge	(Spenser) to cast headlong into; also IMPLUNGE
emplonged	(Spenser) to cast headlong into; also IMPLUNGE
emplonges	(Spenser) to cast headlong into; also IMPLUNGE
emplonging	(Spenser) to cast headlong into; also IMPLUNGE
empoverishers	one who reduces another to poverty
empoverishments	the process of being brought to poverty
emure	(Shakespeare) to shut up within walls; also IMMURE
emured	(Shakespeare) to shut up within walls; also IMMURE
emures	(Shakespeare) to shut up within walls; also IMMURE
emuring	(Shakespeare) to shut up within walls; also IMMURE
encastre	said of a beam held rigid at both ends so that it cannot rotate there
enculturative	having to do with the taking on of a culture's ways
endocarpic	having to do with the endocarp, the innermost layer of a fruit wall; also ENDOCARPAL
endochylous	holding water in cells within the tissue itself
endodontal	having to do with the treatment of the pulp inside a tooth
endothermism	the building of a compound in a reaction that draws heat in
endothermisms	the building of a compound in a reaction that draws heat in
endozoon	a parasite that lives inside its host; also ENTOZOAN, ENTOZOON
enfant	(French) a child
enfants	(French) a child
enfested	(Spenser) soured, made bitter
enfestered	turned septic, gone bad
enfrosen	to turn to ice, to set hard with cold
engendure	(archaic) the begetting of offspring; also ENGENDRURE
engendures	(archaic) the begetting of offspring; also ENGENDRURE
engrainednesses	the condition of being worked in so deeply as to be fast
engramma	a lasting trace left in the mind by an experience; also ENGRAM, ENGRAMME
engrammas	a lasting trace left in the mind by an experience; also ENGRAM, ENGRAMME
engrenage	(French) the meshing of parties into a course of joint action once begun
engrenages	(French) the meshing of parties into a course of joint action once begun
eniac	one of the first electronic computers, built in the United States in the 1940s
eniacs	one of the first electronic computers, built in the United States in the 1940s
enleve	(French) taken off by force, abducted
enquiration	(dialect) the making of an inquiry; also INQUIRATION
enquirations	(dialect) the making of an inquiry; also INQUIRATION
enranckle	(Spenser) to rouse to fury
enranckled	(Spenser) to rouse to fury
enranckles	(Spenser) to rouse to fury
enranckling	(Spenser) to rouse to fury
enraunge	(Spenser) to set in order; also, to range over; also ENRANGE
enraunged	(Spenser) to set in order; also, to range over; also ENRANGE
enraunges	(Spenser) to set in order; also, to range over; also ENRANGE
enraunging	(Spenser) to set in order; also, to range over; also ENRANGE
enrough	(archaic) to give a rough surface to
enroughed	(archaic) to give a rough surface to
enroughing	(archaic) to give a rough surface to
enroughs	(archaic) to give a rough surface to
enterate	provided with a gut running through the body
enterchaunge	(obsolete) to exchange one thing for another; also INTERCHANGE
enterchaunged	(obsolete) to exchange one thing for another; also INTERCHANGE
enterchaunges	(obsolete) to exchange one thing for another; also INTERCHANGE
enterchaunging	(obsolete) to exchange one thing for another; also INTERCHANGE
entete	(French) set in his opinion, not to be shifted
entetee	(French) set in her opinion, not to be shifted
entoblastic	having to do with the entoblast, the innermost germ layer of an embryo
entrainement	(French) a carrying away of the feelings, keenness
entrainements	(French) a carrying away of the feelings, keenness
entrall	(Spenser) an inward part, a bowel
entremes	(French) a sculpted pastry showpiece brought in between the courses of a feast; also ENTREMESSE, ENTREMETS
entremesse	(French) a sculpted pastry showpiece brought in between the courses of a feast; also ENTREMES, ENTREMETS
entremesses	(French) a sculpted pastry showpiece brought in between the courses of a feast; also ENTREMES, ENTREMETS
entrez	(French) come in
entrold	(Spenser) a past participle whose sense is uncertain, perhaps enrolled; also INTROLD
enurednesses	the condition of having been hardened to something by long exposure
environics	the study of how conduct can be shaped by managing the surroundings people are placed in
enzian	(German) a clear spirit distilled and flavoured from gentian root
enzians	(German) a clear spirit distilled and flavoured from gentian root
enzymolytic	having to do with the breaking down of matter by enzymes
eothen	(archaic) out of the east, from the sunrise
epanaphoral	having to do with epanaphora, the repeating of a word at the head of successive clauses
epanorthotic	having to do with epanorthosis, the taking back of a word just used in order to put a stronger one in its place
epatant	(French) astonishing, splendid
eperdu	(French) beside himself with love
eperdue	(French) beside herself with love
ephemeridian	resembling a mayfly, one of the insects that live briefly as adults
epicier	(French) a dealer in groceries
epiciers	(French) a dealer in groceries
epidendrone	a tropical orchid of the genus Epidendrum, growing perched on trees; also EPIDENDRUM
epidendrones	a tropical orchid of the genus Epidendrum, growing perched on trees; also EPIDENDRUM
epirogenetic	having to do with epirogeny, the slow broad uplift and subsidence that shapes continents and ocean basins; also EPIROGENIC
epirogenic	having to do with epirogeny, the slow broad uplift and subsidence that shapes continents and ocean basins; also EPIROGENETIC
epitaxes	the stretch of a play through which the main action is worked out; also EPITASIS
epitaxis	the stretch of a play through which the main action is worked out; also EPITASIS
epris	(French) taken with someone, smitten
eprise	(French) taken with someone, smitten, of a woman
epuise	(French) drained of strength, of a man
epuisee	(French) drained of strength, of a woman
equali	(Italian) pieces scored for a consort of like instruments, as Beethoven's Equali for four trombones
eradicably	such that it can be rooted out altogether
erev	(Hebrew) the eve of a festival or sabbath, reckoned from the preceding sunset
erevs	(Hebrew) the eve of a festival or sabbath, reckoned from the preceding sunset
erinus	a low tufted rock plant of the genus Erinus, the fairy foxglove among them
